Date,HOEP and Global Adjustment
9/15/2022,70.79
9/15/2022,76.61
9/15/2022,77.23
9/15/2022,103.92
9/15/2022,80.02
9/15/2022,120.02
9/15/2022,142.22
9/15/2022,126.89
9/15/2022,142.01
9/15/2022,126.61
9/15/2022,140.23
9/15/2022,140.26
9/15/2022,130.71
9/15/2022,123.86
9/15/2022,136.69
9/15/2022,141.49
9/15/2022,141.84
9/15/2022,144.88
9/15/2022,146.15
9/15/2022,146.11
9/15/2022,142.51
9/15/2022,136.34
9/15/2022,97.78
9/15/2022,83.31
9/16/2022,82.98
9/16/2022,94.83
9/16/2022,77.22
9/16/2022,77.24
9/16/2022,86.2
9/16/2022,101.09
9/16/2022,138.76
9/16/2022,138.9
9/16/2022,139.22
9/16/2022,141.24
9/16/2022,140.79
9/16/2022,139.85
9/16/2022,142.12
9/16/2022,142.41
9/16/2022,142.42
9/16/2022,141.39
9/16/2022,142.24
9/16/2022,142.42
9/16/2022,142.42
9/16/2022,143.25
9/16/2022,153.8
9/16/2022,141.87
9/16/2022,132.77
9/16/2022,124.14
9/17/2022,77.21
9/17/2022,88.03
9/17/2022,99.86
9/17/2022,110.09
9/17/2022,77.21
9/17/2022,75.91
9/17/2022,96.17
9/17/2022,74.73
9/17/2022,114.04
9/17/2022,133.75
9/17/2022,133.02
9/17/2022,76.39
9/17/2022,73.94
9/17/2022,127.05
9/17/2022,120.64
9/17/2022,131.7
9/17/2022,136
9/17/2022,135.79
9/17/2022,133.22
9/17/2022,123.54
9/17/2022,132.2
9/17/2022,106.87
9/17/2022,88.71
9/17/2022,67.1
9/18/2022,71.56
9/18/2022,75.93
9/18/2022,77.21
9/18/2022,77.21
9/18/2022,89.17
9/18/2022,74.51
9/18/2022,70.06
9/18/2022,93.26
9/18/2022,118.86
9/18/2022,129.27
9/18/2022,119.77
9/18/2022,133.02
9/18/2022,133.92
9/18/2022,115.49
9/18/2022,115.37
9/18/2022,132.17
9/18/2022,132.04
9/18/2022,133.29
9/18/2022,133.85
9/18/2022,134.31
9/18/2022,133.67
9/18/2022,125.23
9/18/2022,83.23
9/18/2022,78.83
9/19/2022,67.88
9/19/2022,71.37
9/19/2022,76.56
9/19/2022,109.13
9/19/2022,111.57
9/19/2022,132.81
9/19/2022,135.59
9/19/2022,136.26
9/19/2022,136.57
9/19/2022,136.38
9/19/2022,136.34
9/19/2022,136.34
9/19/2022,134.72
9/19/2022,116.36
9/19/2022,124.76
9/19/2022,122.04
9/19/2022,131.71
9/19/2022,117.99
9/19/2022,136.26
9/19/2022,134.42
9/19/2022,117.76
9/19/2022,116.98
9/19/2022,90.8
9/19/2022,66.81
9/20/2022,73.79
9/20/2022,87.53
9/20/2022,75.38
9/20/2022,77.22
9/20/2022,84.15
9/20/2022,127.18
9/20/2022,128.92
9/20/2022,133.12
9/20/2022,134.01
9/20/2022,133.3
9/20/2022,136.05
9/20/2022,135.96
9/20/2022,135.67
9/20/2022,138.5
9/20/2022,135.06
9/20/2022,131.48
9/20/2022,137.91
9/20/2022,141.91
9/20/2022,138.87
9/20/2022,130.58
9/20/2022,124.26
9/20/2022,123.87
9/20/2022,97.81
9/20/2022,73
9/21/2022,72.45
9/21/2022,74.16
9/21/2022,88.46
9/21/2022,74.44
9/21/2022,66.77
9/21/2022,67.6
9/21/2022,67.56
9/21/2022,67.18
9/21/2022,76.63
9/21/2022,143.92
9/21/2022,139.18
9/21/2022,136.61
9/21/2022,133.3
9/21/2022,93.89
9/21/2022,133.48
9/21/2022,134.47
9/21/2022,134.17
9/21/2022,132.22
9/21/2022,138.02
9/21/2022,122.21
9/21/2022,87.83
9/21/2022,78.83
9/21/2022,64.79
9/21/2022,62.85
9/22/2022,66.2
9/22/2022,64.86
9/22/2022,64.68
9/22/2022,63.65
9/22/2022,63.28
9/22/2022,68.18
9/22/2022,69.53
9/22/2022,68.42
9/22/2022,66.94
9/22/2022,64.96
9/22/2022,66.93
9/22/2022,68.54
9/22/2022,67.41
9/22/2022,62.85
9/22/2022,63.27
9/22/2022,63.75
9/22/2022,66.6
9/22/2022,63.33
9/22/2022,76.65
9/22/2022,76.05
9/22/2022,123.19
9/22/2022,117.86
9/22/2022,68.07
9/22/2022,68.59
9/23/2022,68.48
9/23/2022,68.7
9/23/2022,68.57
9/23/2022,68.74
9/23/2022,70.98
9/23/2022,123.23
9/23/2022,129.14
9/23/2022,127.8
9/23/2022,128.93
9/23/2022,125.86
9/23/2022,125.86
9/23/2022,123.36
9/23/2022,103.86
9/23/2022,76.31
9/23/2022,72.29
9/23/2022,77.23
9/23/2022,85.08
9/23/2022,85.21
9/23/2022,118.87
9/23/2022,120.4
9/23/2022,107.78
9/23/2022,104.77
9/23/2022,88.08
9/23/2022,76.2
9/24/2022,131.5
9/24/2022,106.75
9/24/2022,77.22
9/24/2022,77.18
9/24/2022,77.2
9/24/2022,81.63
9/24/2022,78.23
9/24/2022,85.07
9/24/2022,114.64
9/24/2022,110.99
9/24/2022,110.4
9/24/2022,98.9
9/24/2022,105.14
9/24/2022,104.01
9/24/2022,103.51
9/24/2022,110.82
9/24/2022,110.99
9/24/2022,112.36
9/24/2022,111.95
9/24/2022,94.85
9/24/2022,111.1
9/24/2022,85.17
9/24/2022,85.46
9/24/2022,73.25
9/25/2022,68.75
9/25/2022,74.67
9/25/2022,76.15
9/25/2022,69.69
9/25/2022,75.24
9/25/2022,76.62
9/25/2022,86.51
9/25/2022,97.78
9/25/2022,117
9/25/2022,112.87
9/25/2022,111.55
9/25/2022,109.93
9/25/2022,103.67
9/25/2022,98.56
9/25/2022,84.36
9/25/2022,97.03
9/25/2022,103.25
9/25/2022,105.46
9/25/2022,100.45
9/25/2022,90.33
9/25/2022,90.23
9/25/2022,76.18
9/25/2022,71.26
9/25/2022,69.88
9/26/2022,68.53
9/26/2022,65.63
9/26/2022,62.85
9/26/2022,62.85
9/26/2022,65.14
9/26/2022,65.81
9/26/2022,92.69
9/26/2022,100.06
9/26/2022,91.86
9/26/2022,72.72
9/26/2022,68.69
9/26/2022,75.11
9/26/2022,81.13
9/26/2022,107.72
9/26/2022,77.2
9/26/2022,62.85
9/26/2022,67.06
9/26/2022,68.58
9/26/2022,85.01
9/26/2022,79.92
9/26/2022,98.88
9/26/2022,81.37
9/26/2022,64.26
9/26/2022,63.26
9/27/2022,68.61
9/27/2022,68.66
9/27/2022,68.32
9/27/2022,69.13
9/27/2022,73
9/27/2022,87.6
9/27/2022,117.51
9/27/2022,118.83
9/27/2022,118.67
9/27/2022,116.53
9/27/2022,115.71
9/27/2022,108.48
9/27/2022,102.46
9/27/2022,76.22
9/27/2022,113.66
9/27/2022,114.25
9/27/2022,114.52
9/27/2022,110.83
9/27/2022,113.96
9/27/2022,115.22
9/27/2022,113.96
9/27/2022,110.8
9/27/2022,117.83
9/27/2022,118.7
9/28/2022,99.95
9/28/2022,123.81
9/28/2022,77.24
9/28/2022,77.21
9/28/2022,71.64
9/28/2022,115.73
9/28/2022,122.02
9/28/2022,118.78
9/28/2022,119.46
9/28/2022,116.98
9/28/2022,112.93
9/28/2022,113.56
9/28/2022,109.88
9/28/2022,104.59
9/28/2022,98.85
9/28/2022,103.47
9/28/2022,116.84
9/28/2022,118.47
9/28/2022,119.4
9/28/2022,120.34
9/28/2022,119.57
9/28/2022,119.38
9/28/2022,116.33
9/28/2022,125.46
9/29/2022,138.11
9/29/2022,108.3
9/29/2022,100.74
9/29/2022,92.26
9/29/2022,74.53
9/29/2022,117.19
9/29/2022,117.74
9/29/2022,120.23
9/29/2022,116.6
9/29/2022,116.21
9/29/2022,115.79
9/29/2022,116.39
9/29/2022,116.27
9/29/2022,115.55
9/29/2022,116.12
9/29/2022,114.77
9/29/2022,114.42
9/29/2022,112.37
9/29/2022,115.43
9/29/2022,116.5
9/29/2022,120.32
9/29/2022,116.85
9/29/2022,114.73
9/29/2022,113.69
9/30/2022,77.21
9/30/2022,88.21
9/30/2022,125.24
9/30/2022,116.28
9/30/2022,102.07
9/30/2022,116.03
9/30/2022,115.41
9/30/2022,115.37
9/30/2022,115.36
9/30/2022,115.12
9/30/2022,115.09
9/30/2022,114.05
9/30/2022,104.34
9/30/2022,112.06
9/30/2022,115.37
9/30/2022,116.77
9/30/2022,133.76
9/30/2022,113.56
9/30/2022,111.19
9/30/2022,117.05
9/30/2022,114.47
9/30/2022,114.04
9/30/2022,115.28
9/30/2022,99.52
10/1/2022,119.32
10/1/2022,100.01
10/1/2022,92.94
10/1/2022,79.7
10/1/2022,93.99
10/1/2022,93.16
10/1/2022,106.13
10/1/2022,112.34
10/1/2022,212.68
10/1/2022,328.58
10/1/2022,91.84
10/1/2022,80.09
10/1/2022,68.24
10/1/2022,75.27
10/1/2022,62.85
10/1/2022,66.3
10/1/2022,78.62
10/1/2022,103.87
10/1/2022,110.55
10/1/2022,90.76
10/1/2022,69.77
10/1/2022,68.04
10/1/2022,64.7
10/1/2022,62.85
10/2/2022,62.85
10/2/2022,62.85
10/2/2022,62.85
10/2/2022,62.85
10/2/2022,62.85
10/2/2022,63.66
10/2/2022,63.25
10/2/2022,65.71
10/2/2022,62.85
10/2/2022,62.85
10/2/2022,62.85
10/2/2022,67.3
10/2/2022,68.94
10/2/2022,64.07
10/2/2022,65.04
10/2/2022,69.9
10/2/2022,104.43
10/2/2022,110.86
10/2/2022,112.38
10/2/2022,109.42
10/2/2022,112.44
10/2/2022,106.7
10/2/2022,87.23
10/2/2022,75.95
10/3/2022,77.21
10/3/2022,77.22
10/3/2022,82.57
10/3/2022,77.23
10/3/2022,97.3
10/3/2022,114.69
10/3/2022,119.16
10/3/2022,114.76
10/3/2022,113
10/3/2022,113.97
10/3/2022,112.61
10/3/2022,112.64
10/3/2022,112.48
10/3/2022,111.79
10/3/2022,112.75
10/3/2022,113.44
10/3/2022,129.84
10/3/2022,113.32
10/3/2022,111.25
10/3/2022,124.82
10/3/2022,120.31
10/3/2022,120.85
10/3/2022,111.75
10/3/2022,109.36
10/4/2022,113.32
10/4/2022,112.11
10/4/2022,112.87
10/4/2022,113.43
10/4/2022,115.67
10/4/2022,123.12
10/4/2022,127.65
10/4/2022,133.07
10/4/2022,125.12
10/4/2022,117.89
10/4/2022,131.22
10/4/2022,130.18
10/4/2022,116.29
10/4/2022,118.65
10/4/2022,116.4
10/4/2022,113.42
10/4/2022,126.77
10/4/2022,114.75
10/4/2022,122.53
10/4/2022,120.7
10/4/2022,124.34
10/4/2022,120.83
10/4/2022,117.88
10/4/2022,115.91
10/5/2022,108.64
10/5/2022,116.6
10/5/2022,118.7
10/5/2022,112.01
10/5/2022,116.81
10/5/2022,119.77
10/5/2022,148.69
10/5/2022,120.16
10/5/2022,124.6
10/5/2022,120.68
10/5/2022,121.32
10/5/2022,116.53
10/5/2022,114.62
10/5/2022,116.73
10/5/2022,117.45
10/5/2022,141.59
10/5/2022,144.23
10/5/2022,140.39
10/5/2022,117.42
10/5/2022,111.14
10/5/2022,111.23
10/5/2022,108.43
10/5/2022,99.63
10/5/2022,129.24
10/6/2022,113.68
10/6/2022,123.52
10/6/2022,119.44
10/6/2022,120.21
10/6/2022,116.63
10/6/2022,125.69
10/6/2022,159.56
10/6/2022,143.65
10/6/2022,137.02
10/6/2022,142.72
10/6/2022,149.11
10/6/2022,141.63
10/6/2022,134.15
10/6/2022,129.71
10/6/2022,129.06
10/6/2022,127.59
10/6/2022,117.33
10/6/2022,125.11
10/6/2022,147.15
10/6/2022,125.76
10/6/2022,127.24
10/6/2022,105.62
10/6/2022,110.02
10/6/2022,124.22
10/7/2022,81.52
10/7/2022,76.2
10/7/2022,95.62
10/7/2022,123.11
10/7/2022,76.29
10/7/2022,82.9
10/7/2022,131.14
10/7/2022,131.91
10/7/2022,132.03
10/7/2022,131.77
10/7/2022,131.05
10/7/2022,130.81
10/7/2022,128.87
10/7/2022,119.69
10/7/2022,119.53
10/7/2022,119.22
10/7/2022,126.65
10/7/2022,127.13
10/7/2022,128.92
10/7/2022,130.19
10/7/2022,123.47
10/7/2022,134.75
10/7/2022,133.45
10/7/2022,127.67
10/8/2022,119.46
10/8/2022,110.76
10/8/2022,116.37
10/8/2022,114.58
10/8/2022,117.95
10/8/2022,122.91
10/8/2022,123.3
10/8/2022,125.58
10/8/2022,169.19
10/8/2022,124.14
10/8/2022,123.66
10/8/2022,121.48
10/8/2022,106.3
10/8/2022,107.25
10/8/2022,104.52
10/8/2022,101.06
10/8/2022,118.28
10/8/2022,113.23
10/8/2022,123.35
10/8/2022,121.57
10/8/2022,116.4
10/8/2022,96.48
10/8/2022,101.91
10/8/2022,133.26
10/9/2022,78.59
10/9/2022,76.18
10/9/2022,76.19
10/9/2022,82.16
10/9/2022,111.36
10/9/2022,118.19
10/9/2022,116.32
10/9/2022,124.82
10/9/2022,127.56
10/9/2022,125.23
10/9/2022,123.37
10/9/2022,117.38
10/9/2022,116.81
10/9/2022,77.24
10/9/2022,108.22
10/9/2022,107.62
10/9/2022,123.28
10/9/2022,114.16
10/9/2022,123.18
10/9/2022,116.2
10/9/2022,129.9
10/9/2022,122.5
10/9/2022,122.8
10/9/2022,121.23
10/10/2022,119.72
10/10/2022,119.58
10/10/2022,120.98
10/10/2022,122.46
10/10/2022,122.79
10/10/2022,122.59
10/10/2022,122.23
10/10/2022,123.01
10/10/2022,122.59
10/10/2022,116.39
10/10/2022,108.91
10/10/2022,108.5
10/10/2022,107.74
10/10/2022,104.42
10/10/2022,101.71
10/10/2022,107.03
10/10/2022,117.79
10/10/2022,122.32
10/10/2022,126.45
10/10/2022,116.67
10/10/2022,115.66
10/10/2022,113.67
10/10/2022,97.13
10/10/2022,70.95
10/11/2022,76.92
10/11/2022,77.2
10/11/2022,77.21
10/11/2022,74.49
10/11/2022,69.94
10/11/2022,104.55
10/11/2022,124
10/11/2022,119.77
10/11/2022,122.22
10/11/2022,120.58
10/11/2022,110.52
10/11/2022,111.1
10/11/2022,107.13
10/11/2022,105.55
10/11/2022,115.16
10/11/2022,101.3
10/11/2022,102.61
10/11/2022,119.91
10/11/2022,116.76
10/11/2022,94.6
10/11/2022,82.61
10/11/2022,75.07
10/11/2022,79.44
10/11/2022,77.23
10/12/2022,116.65
10/12/2022,94.53
10/12/2022,80.53
10/12/2022,83.95
10/12/2022,77.19
10/12/2022,70.96
10/12/2022,105.51
10/12/2022,117.26
10/12/2022,117.78
10/12/2022,118.06
10/12/2022,119.97
10/12/2022,120.36
10/12/2022,90.31
10/12/2022,79.77
10/12/2022,70.57
10/12/2022,76.54
10/12/2022,77.22
10/12/2022,105.2
10/12/2022,95.63
10/12/2022,98.12
10/12/2022,72.67
10/12/2022,119.43
10/12/2022,105.83
10/12/2022,139.53
10/13/2022,99.86
10/13/2022,122.82
10/13/2022,122.6
10/13/2022,120.49
10/13/2022,107.27
10/13/2022,117.62
10/13/2022,132.1
10/13/2022,154.76
10/13/2022,125.73
10/13/2022,126.35
10/13/2022,123.59
10/13/2022,121.28
10/13/2022,109.5
10/13/2022,106.55
10/13/2022,108.08
10/13/2022,91.9
10/13/2022,105.26
10/13/2022,114.4
10/13/2022,124.4
10/13/2022,127.55
10/13/2022,123.98
10/13/2022,126.74
10/13/2022,107.7
10/13/2022,75.11
10/14/2022,108.55
10/14/2022,107.06
10/14/2022,110.79
10/14/2022,117.28
10/14/2022,113.6
10/14/2022,107.13
10/14/2022,109.29
10/14/2022,104.89
10/14/2022,121.37
10/14/2022,120.86
10/14/2022,112.44
10/14/2022,104.89
10/14/2022,74.76
10/14/2022,68.9
10/14/2022,70.2
10/14/2022,74.41
10/14/2022,95.68
10/14/2022,101.86
10/14/2022,112.52
10/14/2022,105.49
10/14/2022,88.75
10/14/2022,83.71
10/14/2022,65.71
10/14/2022,63.74
10/15/2022,66.95
10/15/2022,77.17
10/15/2022,77.22
10/15/2022,77.19
10/15/2022,75.81
10/15/2022,99.57
10/15/2022,119.4
10/15/2022,77.74
10/15/2022,68.75
10/15/2022,70.66
10/15/2022,78.42
10/15/2022,77.25
10/15/2022,100.12
10/15/2022,77.23
10/15/2022,77.18
10/15/2022,72.1
10/15/2022,78.11
10/15/2022,88.64
10/15/2022,105.22
10/15/2022,94.73
10/15/2022,85.33
10/15/2022,98.94
10/15/2022,83.84
10/15/2022,77.21
10/16/2022,121.84
10/16/2022,134.6
10/16/2022,145.17
10/16/2022,136.77
10/16/2022,134.48
10/16/2022,110.96
10/16/2022,98.27
10/16/2022,104.05
10/16/2022,182.33
10/16/2022,141.34
10/16/2022,118.56
10/16/2022,118.78
10/16/2022,118.78
10/16/2022,118.81
10/16/2022,121.68
10/16/2022,136.08
10/16/2022,174.28
10/16/2022,135.62
10/16/2022,132.28
10/16/2022,132.93
10/16/2022,132.64
10/16/2022,122.7
10/16/2022,120.63
10/16/2022,118.87
10/17/2022,117.86
10/17/2022,118.3
10/17/2022,118.75
10/17/2022,107.25
10/17/2022,113.96
10/17/2022,122.87
10/17/2022,124
10/17/2022,123.68
10/17/2022,123.63
10/17/2022,123.23
10/17/2022,121.13
10/17/2022,123.99
10/17/2022,120.92
10/17/2022,120.38
10/17/2022,119.98
10/17/2022,116.96
10/17/2022,112.73
10/17/2022,111.08
10/17/2022,116.11
10/17/2022,119.13
10/17/2022,120.15
10/17/2022,121.54
10/17/2022,103.87
10/17/2022,87.62
10/18/2022,77.2
10/18/2022,77.19
10/18/2022,118.82
10/18/2022,109.05
10/18/2022,82.13
10/18/2022,107.96
10/18/2022,121.34
10/18/2022,122.54
10/18/2022,123.41
10/18/2022,121.92
10/18/2022,119.65
10/18/2022,119.78
10/18/2022,114.96
10/18/2022,108.53
10/18/2022,115.16
10/18/2022,119.48
10/18/2022,120.13
10/18/2022,121.54
10/18/2022,122.66
10/18/2022,120.96
10/18/2022,120.83
10/18/2022,118.47
10/18/2022,122.3
10/18/2022,102.41
10/19/2022,122.2
10/19/2022,113.61
10/19/2022,116.67
10/19/2022,121.54
10/19/2022,115.65
10/19/2022,123.5
10/19/2022,128.38
10/19/2022,125.51
10/19/2022,125.16
10/19/2022,124.45
10/19/2022,121.87
10/19/2022,121.57
10/19/2022,118.59
10/19/2022,114.92
10/19/2022,113.15
10/19/2022,114.42
10/19/2022,120.07
10/19/2022,206.07
10/19/2022,134.54
10/19/2022,112.6
10/19/2022,106.92
10/19/2022,97.94
10/19/2022,89.56
10/19/2022,129.06
10/20/2022,144.4
10/20/2022,120.49
10/20/2022,114.98
10/20/2022,104.02
10/20/2022,91.62
10/20/2022,107.58
10/20/2022,117.75
10/20/2022,120.58
10/20/2022,134.23
10/20/2022,120.22
10/20/2022,116.16
10/20/2022,123.23
10/20/2022,121.22
10/20/2022,120.7
10/20/2022,117.92
10/20/2022,109.45
10/20/2022,114.61
10/20/2022,119.87
10/20/2022,120.72
10/20/2022,118.72
10/20/2022,115.52
10/20/2022,110.55
10/20/2022,100.92
10/20/2022,74.59
10/21/2022,74.37
10/21/2022,72.5
10/21/2022,68.65
10/21/2022,69.55
10/21/2022,73.01
10/21/2022,105.87
10/21/2022,112.62
10/21/2022,110.43
10/21/2022,109.83
10/21/2022,76.94
10/21/2022,72.6
10/21/2022,77.22
10/21/2022,77.23
10/21/2022,84.94
10/21/2022,76.56
10/21/2022,84.01
10/21/2022,94.85
10/21/2022,80.99
10/21/2022,70.94
10/21/2022,71.72
10/21/2022,73.06
10/21/2022,72.85
10/21/2022,71.41
10/21/2022,64.13
10/22/2022,63.25
10/22/2022,62.85
10/22/2022,62.85
10/22/2022,62.85
10/22/2022,62.85
10/22/2022,64.55
10/22/2022,70.77
10/22/2022,97.61
10/22/2022,92.25
10/22/2022,114.09
10/22/2022,77.25
10/22/2022,77.25
10/22/2022,75.65
10/22/2022,77.29
10/22/2022,88.52
10/22/2022,77.54
10/22/2022,96.37
10/22/2022,87.47
10/22/2022,73.09
10/22/2022,70.82
10/22/2022,73.11
10/22/2022,70.04
10/22/2022,65.16
10/22/2022,63.26
10/23/2022,62.85
10/23/2022,66.91
10/23/2022,63.66
10/23/2022,73.21
10/23/2022,93.34
10/23/2022,104.19
10/23/2022,79.9
10/23/2022,69.86
10/23/2022,98.84
10/23/2022,111.14
10/23/2022,188.06
10/23/2022,130.51
10/23/2022,108.4
10/23/2022,108.1
10/23/2022,102.06
10/23/2022,97.09
10/23/2022,108.12
10/23/2022,108.28
10/23/2022,105.71
10/23/2022,82.72
10/23/2022,76.31
10/23/2022,89.89
10/23/2022,85.17
10/23/2022,71.5
10/24/2022,75.89
10/24/2022,76.2
10/24/2022,77.21
10/24/2022,96.11
10/24/2022,94.54
10/24/2022,104.08
10/24/2022,104.36
10/24/2022,108.67
10/24/2022,108.65
10/24/2022,108.53
10/24/2022,108.92
10/24/2022,108.3
10/24/2022,108.48
10/24/2022,108.65
10/24/2022,134.9
10/24/2022,114.51
10/24/2022,109.53
10/24/2022,104.79
10/24/2022,101.57
10/24/2022,103.01
10/24/2022,108.93
10/24/2022,105.06
10/24/2022,85.67
10/24/2022,79
10/25/2022,76.2
10/25/2022,69.16
10/25/2022,68.41
10/25/2022,68.08
10/25/2022,71.8
10/25/2022,88.06
10/25/2022,107.38
10/25/2022,107.22
10/25/2022,107.97
10/25/2022,109.37
10/25/2022,110.64
10/25/2022,110.67
10/25/2022,110.25
10/25/2022,108.49
10/25/2022,109.86
10/25/2022,104.68
10/25/2022,105.11
10/25/2022,105.64
10/25/2022,102.32
10/25/2022,99.52
10/25/2022,90.51
10/25/2022,72.84
10/25/2022,66.78
10/25/2022,77.18
10/26/2022,76.19
10/26/2022,96.94
10/26/2022,84.71
10/26/2022,78.97
10/26/2022,68.35
10/26/2022,83.19
10/26/2022,112.26
10/26/2022,113.23
10/26/2022,111.73
10/26/2022,103.24
10/26/2022,88.43
10/26/2022,68.83
10/26/2022,65.73
10/26/2022,62.85
10/26/2022,76.19
10/26/2022,72.51
10/26/2022,76.21
10/26/2022,76.2
10/26/2022,85.54
10/26/2022,77.2
10/26/2022,75.2
10/26/2022,70.49
10/26/2022,73.65
10/26/2022,75.16
10/27/2022,70.32
10/27/2022,76.17
10/27/2022,76.18
10/27/2022,83.54
10/27/2022,102.81
10/27/2022,117.26
10/27/2022,140.46
10/27/2022,145.26
10/27/2022,118.23
10/27/2022,117.28
10/27/2022,115.05
10/27/2022,114.42
10/27/2022,103.04
10/27/2022,108.09
10/27/2022,102.29
10/27/2022,113.4
10/27/2022,112.57
10/27/2022,122.81
10/27/2022,119.71
10/27/2022,116.89
10/27/2022,113.66
10/27/2022,109.29
10/27/2022,95.74
10/27/2022,115.99
10/28/2022,136.6
10/28/2022,107.53
10/28/2022,81.59
10/28/2022,75.2
10/28/2022,91.48
10/28/2022,108.77
10/28/2022,116.19
10/28/2022,116.82
10/28/2022,114.62
10/28/2022,114.12
10/28/2022,113.5
10/28/2022,113.17
10/28/2022,113.64
10/28/2022,113.9
10/28/2022,112.98
10/28/2022,110.52
10/28/2022,116.28
10/28/2022,114.48
10/28/2022,113.88
10/28/2022,115.96
10/28/2022,114.79
10/28/2022,98.11
10/28/2022,90.89
10/28/2022,89.35
10/29/2022,95.41
10/29/2022,110
10/29/2022,107.97
10/29/2022,107.63
10/29/2022,108.07
10/29/2022,109.54
10/29/2022,111.55
10/29/2022,111
10/29/2022,110.69
10/29/2022,109.92
10/29/2022,110.62
10/29/2022,111.26
10/29/2022,111.23
10/29/2022,111.1
10/29/2022,110.84
10/29/2022,110.96
10/29/2022,107.25
10/29/2022,111.06
10/29/2022,111.19
10/29/2022,109.97
10/29/2022,104.48
10/29/2022,106.73
10/29/2022,105.66
10/29/2022,107.92
10/30/2022,111.25
10/30/2022,111.72
10/30/2022,106.05
10/30/2022,109.2
10/30/2022,108.71
10/30/2022,109.6
10/30/2022,111.08
10/30/2022,111.17
10/30/2022,111.09
10/30/2022,111.85
10/30/2022,111.92
10/30/2022,111.16
10/30/2022,111.54
10/30/2022,112.18
10/30/2022,111.63
10/30/2022,117.58
10/30/2022,115.37
10/30/2022,606.87
10/30/2022,118.74
10/30/2022,112.02
10/30/2022,109.87
10/30/2022,109.36
10/30/2022,109.52
10/30/2022,111.04
10/31/2022,111.2
10/31/2022,111.16
10/31/2022,111.15
10/31/2022,112.23
10/31/2022,112.91
10/31/2022,119.86
10/31/2022,143.65
10/31/2022,131.6
10/31/2022,141.18
10/31/2022,139.13
10/31/2022,137.19
10/31/2022,136.61
10/31/2022,133.84
10/31/2022,138.41
10/31/2022,141.75
10/31/2022,141.51
10/31/2022,132.3
10/31/2022,121.45
10/31/2022,112.35
10/31/2022,113.02
10/31/2022,120.2
10/31/2022,111.85
10/31/2022,112.07
10/31/2022,111.17
11/1/2022,112.04
11/1/2022,108.11
11/1/2022,110.61
11/1/2022,111.87
11/1/2022,112.38
11/1/2022,112.61
11/1/2022,129.71
11/1/2022,119.18
11/1/2022,115.29
11/1/2022,124.14
11/1/2022,115.51
11/1/2022,115.85
11/1/2022,114.56
11/1/2022,114.62
11/1/2022,112.87
11/1/2022,113.37
11/1/2022,113.3
11/1/2022,114.41
11/1/2022,114.63
11/1/2022,112.68
11/1/2022,108.28
11/1/2022,114.05
11/1/2022,113.92
11/1/2022,107.55
11/2/2022,106.19
11/2/2022,103.87
11/2/2022,104.43
11/2/2022,105.63
11/2/2022,106.96
11/2/2022,118.01
11/2/2022,128.55
11/2/2022,115.58
11/2/2022,112.94
11/2/2022,115.31
11/2/2022,111.93
11/2/2022,108.27
11/2/2022,108.73
11/2/2022,107.75
11/2/2022,108.8
11/2/2022,110.78
11/2/2022,107.14
11/2/2022,112.17
11/2/2022,110.92
11/2/2022,113.24
11/2/2022,107.45
11/2/2022,104.98
11/2/2022,99.71
11/2/2022,104.33
11/3/2022,107.8
11/3/2022,105
11/3/2022,104.46
11/3/2022,105.14
11/3/2022,105.91
11/3/2022,107.75
11/3/2022,110.33
11/3/2022,109.73
11/3/2022,114.07
11/3/2022,154.5
11/3/2022,113.23
11/3/2022,109.01
11/3/2022,105.76
11/3/2022,105.21
11/3/2022,105.06
11/3/2022,104.11
11/3/2022,105.29
11/3/2022,106.17
11/3/2022,105.97
11/3/2022,103.33
11/3/2022,100.17
11/3/2022,87.66
11/3/2022,76.69
11/3/2022,75.21
11/4/2022,77.17
11/4/2022,77.2
11/4/2022,77.18
11/4/2022,71.07
11/4/2022,74.45
11/4/2022,80.1
11/4/2022,99.62
11/4/2022,99.26
11/4/2022,102.01
11/4/2022,99.83
11/4/2022,99.78
11/4/2022,80.96
11/4/2022,77.2
11/4/2022,82.73
11/4/2022,77.19
11/4/2022,91.26
11/4/2022,99.21
11/4/2022,80.65
11/4/2022,79.39
11/4/2022,85.14
11/4/2022,79.05
11/4/2022,68.21
11/4/2022,65.44
11/4/2022,65.63
11/5/2022,62.85
11/5/2022,62.85
11/5/2022,62.85
11/5/2022,62.85
11/5/2022,62.85
11/5/2022,62.85
11/5/2022,68.32
11/5/2022,73.05
11/5/2022,76.48
11/5/2022,74.43
11/5/2022,68.51
11/5/2022,64.96
11/5/2022,62.85
11/5/2022,64.13
11/5/2022,68.58
11/5/2022,82.64
11/5/2022,78.56
11/5/2022,79.99
11/5/2022,75.8
11/5/2022,75.37
11/5/2022,70.78
11/5/2022,69.77
11/5/2022,66.48
11/5/2022,62.85
11/6/2022,62.85
11/6/2022,62.85
11/6/2022,62.85
11/6/2022,62.85
11/6/2022,62.85
11/6/2022,62.85
11/6/2022,64.63
11/6/2022,76.57
11/6/2022,76.21
11/6/2022,76.19
11/6/2022,70.23
11/6/2022,67.27
11/6/2022,62.85
11/6/2022,62.85
11/6/2022,62.85
11/6/2022,65.94
11/6/2022,72.71
11/6/2022,74.57
11/6/2022,72.96
11/6/2022,68.21
11/6/2022,64.09
11/6/2022,63.27
11/6/2022,62.85
11/6/2022,62.85
11/7/2022,62.85
